key	text	tooltip
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_wefTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_brtTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_chsTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_dwfTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_empTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_grnTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_kslTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_norTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_tebTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_vmpTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_cstTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_defTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_hefTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_lzdTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_skvTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_rogueTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_tmbTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_bstFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_wefFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_brtFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_chsFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_dwfFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_empFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_grnFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_kslFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_norFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_tebFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_vmpFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_cstFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_defFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_hefFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_lzdFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_skvFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_rogueFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_tmbFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_cthFIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_daeFIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_khoFIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_nurFIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_ogrFIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_slaFIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_tzeFIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_cthSECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_daeSECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_khoSECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_nurSECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_ogrSECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_slaSECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_tzeSECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_cthTHIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_daeTHIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_khoTHIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_nurTHIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_ogrTHIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_slaTHIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_tzeTHIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_cthFOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_daeFOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_khoFOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_nurFOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_ogrFOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_slaFOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_sc_tzeFOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_cthFIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_daeFIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_khoFIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_nurFIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_ogrFIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_slaFIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_tzeFIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_cthSECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_daeSECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_khoSECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_nurSECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_ogrSECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_slaSECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_tzeSECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_cthTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_daeTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_khoTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_nurTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_ogrTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_slaTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_tzeTHIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_cthFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_daeFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_khoFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_nurFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_ogrFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_slaFOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_sc_tzeFOURTH	This is not the time. Delay your decision for 25 turns.	true
